Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Company Name,Production Type,Production Status,Entity Type
204648,42051319540000,420513195400,1982-10-01,9,294,41,1,0,0.00,9.00,1.00,AUSTIN CHALK A,"STARR, BELLE",1,U S OPERATING INC,GAS,INACTIVE,WELL
204647,42051319670000,420513196700,1982-10-01,28,669,229,1,0,0.00,21.00,7.00,AUSTIN CHALK A,ANNAMAE,1,U S OPERATING INC,GAS,INACTIVE,WELL
204646,42051321110000,420513211100,1982-10-01,1483,25949,0,1,0,47.00,837.00,0.00,AUSTIN CHALK A,CLARA HILLS UNIT,1,WCS PETROLEUM,GAS,INACTIVE,WELL
204641,42051318260000,420513182600,1982-10-01,1601,35846,121,1,0,51.00,1156.00,3.00,"AUSTIN CHALK, GAS",MASON UNIT,1,SHERIDAN PRODUCTION COMPANY LLC,GAS,INACTIVE,WELL
204626,42051320030000,420513200300,1982-10-01,4,374,192,1,0,0.00,12.00,6.00,AUSTIN CHALK A,SILVIA UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
204582,42051320320000,420513203200,1982-10-01,23,7381,42,1,0,0.00,238.00,1.00,,TOMMY,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204573,42051319950000,420513199500,1982-10-01,112,20283,51,1,0,3.00,654.00,1.00,,"KNESEK, MARTIN ''A'' UNIT",1,DOUGLAS PETROLEUM,GAS,INACTIVE,WELL
204506,42051319850000,420513198500,1982-10-01,40,1298,20,1,0,1.00,41.00,0.00,"AUSTIN CHALK, GAS",WENDLER,1,INTERNATIONAL DRILLING SYSTEMS,GAS,INACTIVE,WELL
204503,42051319130000,420513191300,1982-10-01,3,277,1096,1,0,0.00,8.00,35.00,AUSTIN CHALK A,HAZEL,1,U S OPERATING INC,GAS,INACTIVE,WELL
204492,42051320180000,420513201800,1982-10-01,68,16427,97,1,0,2.00,529.00,3.00,,ROBERT UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204447,42051318240000,420513182400,1982-10-01,7,15710,2771,1,0,0.00,506.00,89.00,DEEP,JIMMIE,1,U S OPERATING INC,GAS,INACTIVE,WELL
204441,42051319170000,420513191700,1982-10-01,0,756,151,1,0,0.00,24.00,4.00,NAVARRO -B-,COFFIELD-WINSTON ''A'',3,"BETRO, INC.",GAS,INACTIVE,WELL
204434,42051319520000,420513195200,1982-10-01,57,12091,54,1,0,1.00,390.00,1.00,,SAM UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204410,42051318390000,420513183900,1982-10-01,148,26206,44,1,0,4.00,845.00,1.00,,GEORGE UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204406,42051311880000,420513118800,1982-10-01,4497,38372,279,1,0,145.00,1237.00,9.00,"AUSTIN CHALK, GAS",RUST-HOUDEK UNIT -A-,1,NOBLE ENERGY,GAS,INACTIVE,WELL
204400,42051318370000,420513183700,1982-10-01,82,2572,0,1,0,2.00,82.00,0.00,"AUSTIN CHALK, GAS",ELIZABETH,1,WCS PETROLEUM,GAS,INACTIVE,WELL
204392,42051319920000,420513199200,1982-10-01,504,68311,65,1,0,16.00,2203.00,2.00,,TED UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204386,42051310050000,420513100500,1982-10-01,1888,24392,619,1,0,60.00,786.00,19.00,AUSTIN CHALK A,WHITENER ''C'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204385,42051315830000,420513158300,1982-10-01,4317,43642,921,1,0,139.00,1407.00,29.00,AUSTIN CHALK A,WHITENER ''M'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204384,42051315770000,420513157700,1982-10-01,1875,29628,1147,1,0,60.00,955.00,37.00,AUSTIN CHALK A,WHITENER ''E'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204382,42051313860000,420513138600,1982-10-01,3628,30374,670,1,0,117.00,979.00,21.00,AUSTIN CHALK A,WHITENER ''D'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204379,42051307390000,420513073900,1982-10-01,4509,50092,970,1,0,145.00,1615.00,31.00,AUSTIN CHALK A,LINDA,1,"BEACON E&P RESOURCES, LLC",GAS,INACTIVE,WELL
204374,42051318230000,420513182300,1982-10-01,337,7342,104,1,0,10.00,236.00,3.00,"AUSTIN CHALK, GAS",MCGOWAN UNIT,1,BERRY BROS. PETROLEUM,GAS,INACTIVE,WELL
204373,42051318950000,420513189500,1982-10-01,30,9356,16,1,0,0.00,301.00,0.00,,UREE UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204372,42051318250000,420513182500,1982-10-01,132,2361,201,1,0,4.00,76.00,6.00,"AUSTIN CHALK, GAS",KILGORE UNIT,1,INTERNATIONAL DRILLING SYSTEMS,GAS,INACTIVE,WELL
204365,42051318400000,420513184000,1982-10-01,106,23514,43,1,0,3.00,758.00,1.00,,JIM UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204319,42051319300000,420513193000,1982-10-01,436,58993,64,1,0,14.00,1903.00,2.00,,MIKE UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204311,42051318130000,420513181300,1982-10-01,470,6687,0,1,0,15.00,215.00,0.00,"AUSTIN CHALK, GAS","NEWMAN, JOHN",3,ADA OIL EXPLORATION CORP,GAS,INACTIVE,WELL
204308,42051317030000,420513170300,1982-10-01,70,2975,19,1,0,2.00,95.00,0.00,DEEP,BUFFALO RANCH,2,NOBLE ENERGY,GAS,INACTIVE,WELL
204287,42051313800000,420513138000,1982-10-01,105,2580,103,1,0,3.00,83.00,3.00,GEORGETOWN,"POEHL, H. J. UNIT",1,CHEVRON,GAS,INACTIVE,WELL
204256,42051313940000,420513139400,1982-10-01,0,7674,12,1,0,0.00,247.00,0.00,,HOUSTON ''A'',1 U,AKG OPERATING COMPANY,GAS,INACTIVE,WELL
204251,42051309500000,420513095000,1982-10-01,17,9061,394,1,0,0.00,292.00,12.00,EDWARDS REEF 12340,"MOORE, JESSIE",3,DALECO RESOURCES,GAS,INACTIVE,WELL
204247,42051314930000,420513149300,1982-10-01,0,27015,592,1,0,0.00,871.00,19.00,GEORGETOWN,"MOORE, JESSIE",5,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
204246,42051312170000,420513121700,1982-10-01,30,13218,86,1,0,0.00,426.00,2.00,EDWARDS LIME 12120,"MOORE, JESSIE B.",4,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
204234,42051317920000,420513179200,1982-10-01,892,9933,345,1,0,28.00,320.00,11.00,"AUSTIN CHALK, GAS",SCHLUMBERGER,1,"SANTA FE MINERALS, INC.",GAS,INACTIVE,WELL
204230,42051316770000,420513167700,1982-10-01,45,484,56,1,0,1.00,15.00,1.00,"AUSTIN CHALK, GAS","BERRY, VARREECE",1,EDWARDS GUS CO,GAS,INACTIVE,WELL
204225,42051318900000,420513189000,1982-10-01,407,54957,30,1,0,13.00,1772.00,0.00,,STAN UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204209,42051311490000,420513114900,1982-10-01,27,598,34,1,0,0.00,19.00,1.00,AUSTIN CHALK A,DOLORES UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
204204,42051317290000,420513172900,1982-10-01,7,42519,1370,1,0,0.00,1371.00,44.00,,SHERRY UNIT,1 C,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204200,42051315560000,420513155600,1982-10-01,623,11305,143,1,0,20.00,364.00,4.00,"AUSTIN CHALK, GAS",BLEDSOE,1,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
204198,42051315290000,420513152900,1982-10-01,21,357,344,1,0,0.00,11.00,11.00,"AUSTIN CHALK, GAS",LAMPE UNIT,1,CAG PETROLEUM,GAS,INACTIVE,WELL
204172,42051318380000,420513183800,1982-10-01,255,24645,39,1,0,8.00,795.00,1.00,,BOB UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204133,42051311520000,420513115200,1982-10-01,333,3770,24,1,0,10.00,121.00,0.00,"AUSTIN CHALK, GAS","STILLWAGON, G.C.",1,UNION OIL & MINERALS,GAS,INACTIVE,WELL
204131,42051304370000,420513043700,1982-10-01,13,14017,70,1,0,0.00,452.00,2.00,GEORGETOWN,"WILKINS, MABEL",1 U,CRAWFORD ENERGY OPERATING CO,GAS,INACTIVE,WELL
204123,42051315210000,420513152100,1982-10-01,253,4189,126,1,0,8.00,135.00,4.00,"AUSTIN CHALK, GAS",A&M,1,MONTERREY PETROLEUM CORP.,GAS,INACTIVE,WELL
204122,42051316560000,420513165600,1982-10-01,1302,23709,83,1,0,42.00,764.00,2.00,"AUSTIN CHALK, GAS","GIESSEL, JOHN ''D''",5,T I P C O,GAS,INACTIVE,WELL
204084,42051309560000,420513095600,1982-10-01,1327,34786,409,1,0,42.00,1122.00,13.00,"AUSTIN CHALK, GAS",KUHN,1,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
204052,42051307010000,420513070100,1982-10-01,1783,17057,43,1,0,57.00,550.00,1.00,AUSTIN CHALK A,PETERS-CHMELAR UNIT,1,PETRO-LEWIS CORP,GAS,INACTIVE,WELL
204038,42051312400000,420513124000,1982-10-01,6,7,0,1,0,0.00,0.00,0.00,"AUSTIN CHALK, GAS","LEWIS,MELVIN UNIT",1,NOBLE ENERGY,GAS,INACTIVE,WELL
204022,42051314400000,420513144000,1982-10-01,2259,23204,374,1,0,72.00,748.00,12.00,AUSTIN CHALK A,BATES,3 A,ADAIR & BALLINGER PETR,GAS,INACTIVE,WELL
203974,42051308170000,420513081700,1982-10-01,984,18360,105,1,0,31.00,592.00,3.00,"AUSTIN CHALK, GAS",WEST BIRCH CREEK PARK,1,ADAMS RESOURCES EXPL CORP,GAS,INACTIVE,WELL
203959,42051311590000,420513115900,1982-10-01,241,2833,99,1,0,7.00,91.00,3.00,AUSTIN CHALK,"LEACHMAN, ROBERT D.",1,"CLARK RESOURCES, LLC",GAS,INACTIVE,WELL
203946,42051307670000,420513076700,1982-10-01,479,9020,105,1,0,15.00,290.00,3.00,"AUSTIN CHALK, GAS","WILKINS, MABLE",2,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
203929,42051311500000,420513115000,1982-10-01,1589,24950,250,1,0,51.00,804.00,8.00,AUSTIN CHALK A,"HEINE, J.W.",1,NOBLE ENERGY,GAS,INACTIVE,WELL
203891,42051310430000,420513104300,1982-10-01,385,7244,161,1,0,12.00,233.00,5.00,"AUSTIN CHALK, GAS",NORTON ''B'',1,J & M WELL SALVAGE COMPANY,GAS,INACTIVE,WELL
203880,42051311410000,420513114100,1982-10-01,36,565,19,1,0,1.00,18.00,0.00,"AUSTIN CHALK, GAS",FOJT UNIT,2,MARTIN OIL & GAS,GAS,INACTIVE,WELL
203853,42051313150000,420513131500,1982-10-01,876,14321,547,1,0,28.00,461.00,17.00,AUSTIN CHALK A,HEATHER UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
203755,42051309210000,420513092100,1982-10-01,1027,7831,939,1,0,33.00,252.00,30.00,AUSTIN CHALK A,CANDY,1,U S OPERATING INC,GAS,INACTIVE,WELL
203738,42051309020000,420513090200,1982-10-01,10,1420,10,1,0,0.00,45.00,0.00,"AUSTIN CHALK, GAS",LAUDERDALE,1,ADOBE OIL & GAS,GAS,INACTIVE,WELL
203737,42051309950000,420513099500,1982-10-01,57,750,50,1,0,1.00,24.00,1.00,AUSTIN CHALK A,CLARICE UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
203727,42051307050000,420513070500,1982-10-01,97,1545,6,1,0,3.00,49.00,0.00,"AUSTIN CHALK, GAS",FOJT UNIT,1,MARTIN OIL & GAS,GAS,INACTIVE,WELL
203698,42051310980000,420513109800,1982-10-01,656,6203,601,1,0,21.00,200.00,19.00,AUSTIN CHALK A,MINDY,1,U S OPERATING INC,GAS,INACTIVE,WELL
203697,42051308930000,420513089300,1982-10-01,0,75,6,1,0,0.00,2.00,0.00,AUSTIN CHALK A,CARLA,1,U S OPERATING INC,GAS,INACTIVE,WELL
203691,42051310570000,420513105700,1982-10-01,325,2939,430,1,0,10.00,94.00,13.00,AUSTIN CHALK A,JEAN,1,U S OPERATING INC,GAS,INACTIVE,WELL
203615,42051306100000,420513061000,1982-10-01,35,3847,1180,1,0,1.00,124.00,38.00,GEORGETOWN,"LEWIS, R.B. UNIT",1,CHEVRON,GAS,INACTIVE,WELL
203586,42051309610000,420513096100,1982-10-01,924,21143,2151,1,0,29.00,682.00,69.00,AUSTIN CHALK A,MARCY UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
203571,42051309620000,420513096200,1982-10-01,292,2638,162,1,0,9.00,85.00,5.00,AUSTIN CHALK A,MERRIDONNA,1,U S OPERATING INC,GAS,INACTIVE,WELL
203568,42051309140000,420513091400,1982-10-01,0,300,115,1,0,0.00,9.00,3.00,AUSTIN CHALK A,CHRISTY,1,U S OPERATING INC,GAS,INACTIVE,WELL
203527,42051309740000,420513097400,1982-10-01,3520,35466,189,1,0,113.00,1144.00,6.00,"AUSTIN CHALK, GAS",BARNETT,3,CHAMPLIN EXPLORATION INC,GAS,INACTIVE,WELL
203385,42051307210000,420513072100,1982-10-01,1290,146936,857,1,0,41.00,4739.00,27.00,AUSTIN CHALK A,MRS. LEON A. BATES,1,K-N OPERATING,GAS,INACTIVE,WELL
203200,42051301100000,420513011000,1982-10-01,0,17889,699,1,0,0.00,577.00,22.00,DEEP,"MOORE, JESSIE",2,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
203120,42051305590000,420513055900,1982-10-01,1905,21136,384,1,0,61.00,681.00,12.00,"AUSTIN CHALK, GAS",STEGMUELLER,3,CHAMPLIN EXPLORATION INC,GAS,INACTIVE,WELL
203051,42051300850000,420513008500,1982-10-01,14,20831,3378,1,0,0.00,671.00,108.00,DEEP,"MOORE, JESSIE",1,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
203014,42051304870000,420513048700,1982-10-01,0,1059,187,1,0,0.00,34.00,6.00,3200,ARLEDGE ET AL,2,ERNEST OPERATING COMPANY,GAS,INACTIVE,WELL
202929,42051304630000,420513046300,1982-10-01,0,2,0,1,0,0.00,0.00,0.00,3460,COWDEN,2,ZAPATA EXPL CO ONSHORE,GAS,INACTIVE,WELL
202890,42051303310000,420513033100,1982-10-01,0,229,0,1,0,0.00,7.00,0.00,NAVARRO,"BLACK, DAVID (T-426)",4,DEVON ENERGY,GAS,INACTIVE,WELL
202772,42051303460000,420513034600,1982-10-01,0,1297,0,1,0,0.00,41.00,0.00,SEG. B,COFFIELD B-3,1,"BETRO, INC.",GAS,INACTIVE,WELL
200813,42051301130000,420513011300,1982-10-01,0,2802,0,1,0,0.00,90.00,0.00,NAVARRO,"BLACK, DAVID",3,DEVON ENERGY,GAS,INACTIVE,WELL
200715,42051300930000,420513009300,1982-10-01,0,255,0,1,0,0.00,8.00,0.00,NAVARRO,BOYD-EANES -B-,4,"BETRO, INC.",GAS,INACTIVE,WELL
200633,42051301120000,420513011200,1982-10-01,0,1883,0,1,0,0.00,60.00,0.00,NAVARRO,"WHITED, J. D.",1,TOTAL MINATOME CORPORATION,GAS,INACTIVE,WELL
200580,42051301080000,420513010800,1982-10-01,0,2406,96,1,0,0.00,77.00,3.00,"NAVARRO, LOWER","HELM, D. G. UNIT I",1 A,HOPE TRUST OPERATING AGENCY,GAS,INACTIVE,WELL
200492,42051301030000,420513010300,1982-10-01,0,2566,0,1,0,0.00,82.00,0.00,NAVARRO,"TWEDELL, HELEN",1,TOTAL MINATOME CORPORATION,GAS,INACTIVE,WELL
200381,42051301050000,420513010500,1982-10-01,0,751,13,1,0,0.00,24.00,0.00,"NAVARRO, LOWER",WHITED UNIT,1,HOPE TRUST OPERATING AGENCY,GAS,INACTIVE,WELL
191116,42051000210000,420510002100,1982-10-01,0,3594,0,1,0,0.00,115.00,0.00,NAVARRO,BLACK CATHY M.,1,DEVON ENERGY,GAS,INACTIVE,WELL
205409,42051318640000,420513186400,1982-11-01,167,198,0,1,0,5.00,6.00,0.00,"AUSTIN CHALK, GAS","ZERNIAL, GERALD",1,"T. O. CRUDE, INC.",GAS,INACTIVE,WELL
205206,42051323100000,420513231000,1982-11-01,0,1739,1449,1,0,0.00,57.00,48.00,"AUSTIN CHALK, GAS",PORTER,1,CONTINENTAL U S EXPL INC,GAS,INACTIVE,WELL
205175,42051303700000,420513037000,1982-11-01,69,1867,434,1,0,2.00,62.00,14.00,,"SMITH, HARVEY W.",1,AMMEX PETRO,GAS,INACTIVE,WELL
205147,42051319240000,420513192400,1982-11-01,976,31274,170,1,0,32.00,1042.00,5.00,"AUSTIN CHALK, GAS",BARON UNIT,1,SAGE ENERGY COMPANY,GAS,INACTIVE,WELL
205111,42051317880000,420513178800,1982-11-01,0,295,73,1,0,0.00,9.00,2.00,DEEP,EVE,1,U S OPERATING INC,GAS,INACTIVE,WELL
205102,42051313990000,420513139900,1982-11-01,18,14302,1726,1,0,0.00,476.00,57.00,,BLINKA-POEHLS,2 C,TOTAL MINATOME CORPORATION,GAS,INACTIVE,WELL
205101,42051317670000,420513176700,1982-11-01,453,11056,627,1,0,15.00,368.00,20.00,AUSTIN CHALK A,DONOVAN UNIT,1,POLK & PATTON,GAS,INACTIVE,WELL
205100,42051320340000,420513203400,1982-11-01,849,20050,1375,1,0,28.00,668.00,45.00,AUSTIN CHALK A,GARDNER,1,POLK & PATTON,GAS,INACTIVE,WELL
205055,42051322690000,420513226900,1982-11-01,1416,39987,311,1,0,47.00,1332.00,10.00,"AUSTIN CHALK, GAS",GARDNER,1,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
205052,42051323080000,420513230800,1982-11-01,86,18807,106,1,0,2.00,626.00,3.00,,ASH UNIT,N  1,SHERIDAN PRODUCTION COMPANY LLC,GAS,INACTIVE,WELL
205050,42051323340000,420513233400,1982-11-01,1058,109742,149,1,0,35.00,3658.00,4.00,,LOCKHART UNIT,1,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
205049,42051315750000,420513157500,1982-11-01,341,50816,40,1,0,11.00,1693.00,1.00,,LAUDERDALE,3,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
205044,42051322350000,420513223500,1982-11-01,11,78468,300,1,0,0.00,2615.00,10.00,GEORGETOWN,BARNHART,1,NATIONAL FUEL GAS,GAS,INACTIVE,WELL
204994,42051319930000,420513199300,1982-11-01,2,2405,15,1,0,0.00,80.00,0.00,DEEP,RUBENSTEIN,1,DALECO RESOURCES,GAS,INACTIVE,WELL
204986,42051322640000,420513226400,1982-11-01,60,549,13,1,0,2.00,18.00,0.00,,MERLE UNIT,2,RELIANCE ENERGY & MINERALS,GAS,INACTIVE,WELL
204981,42051322420000,420513224200,1982-11-01,301,10878,0,1,0,10.00,362.00,0.00,"AUSTIN CHALK, GAS",ANT,1,CAG PETROLEUM,GAS,INACTIVE,WELL
204965,42051318000000,420513180000,1982-11-01,43,2039,153,1,0,1.00,67.00,5.00,"AUSTIN CHALK, GAS","HECHT, R",1,TRANSCONTINENTAL OIL CO,GAS,INACTIVE,WELL
204960,42051321950000,420513219500,1982-11-01,30,1245,0,1,0,1.00,41.00,0.00,NAVARRO,"POWELL, ROBERT",3,ROUSSEAU GEORGE L,GAS,INACTIVE,WELL
204951,42051321870000,420513218700,1982-11-01,757,12356,142,1,0,25.00,411.00,4.00,"AUSTIN CHALK, GAS",HARRIS,1,SAGE ENERGY COMPANY,GAS,INACTIVE,WELL
204947,42051321820000,420513218200,1982-11-01,3203,39285,640,1,0,106.77,1309.50,21.33,"AUSTIN CHALK, GAS",LEWIS UNIT,1,CHESAPEAKE ENERGY,GAS,INACTIVE,WELL
204932,42051316930000,420513169300,1982-11-01,162,3253,2014,1,0,5.00,108.00,67.00,"AUSTIN CHALK, GAS","MATIS, JAMES",1,JST ENERGY CORPORATION,GAS,INACTIVE,WELL
204856,42051322270000,420513222700,1982-11-01,235,50610,80,1,0,7.00,1687.00,2.00,,BROCK,N  2,SAGE ENERGY COMPANY,GAS,INACTIVE,WELL
204834,42051321020000,420513210200,1982-11-01,1081,15159,82,1,0,36.00,505.00,2.00,"AUSTIN CHALK, GAS",BUD,1,GENERAL PROD CORP,GAS,INACTIVE,WELL
204821,42051308790000,420513087900,1982-11-01,13,3074,70,1,0,0.00,102.00,2.00,,WILHELM,1,TOTAL MINATOME CORPORATION,GAS,INACTIVE,WELL
204820,42051321480000,420513214800,1982-11-01,10,2103,60,1,0,0.00,70.00,2.00,TAYLOR,"SCHULTZ, HERMAN",2,PLUM OIL & GAS,GAS,INACTIVE,WELL
204818,42051322010000,420513220100,1982-11-01,370,9302,23,1,0,12.00,310.00,0.00,GEORGETOWN,"MCNEESE, A. G.",4,CPC EXPL INC,GAS,INACTIVE,WELL
204778,42051322260000,420513222600,1982-11-01,471,25305,32,1,0,15.00,843.00,1.00,,BROCK,N  1,SAGE ENERGY COMPANY,GAS,INACTIVE,WELL
204775,42051319400000,420513194000,1982-11-01,1033,30485,156,1,0,34.00,1016.00,5.00,"AUSTIN CHALK, GAS",LAUDERDALE,12,ADOBE RESOURCES CORPORATION,GAS,INACTIVE,WELL
204745,42051320420000,420513204200,1982-11-01,236,97212,140,1,0,7.00,3240.00,4.00,,BATES,4,"MAGALLANES, MANUEL G.",GAS,INACTIVE,WELL
204744,42051320440000,420513204400,1982-11-01,277,78145,18,1,0,9.00,2604.00,0.00,,J. R. UNIT,2,"USA TUBULARS, INC.",GAS,INACTIVE,WELL
204730,42051320430000,420513204300,1982-11-01,101,47586,32,1,0,3.00,1586.00,1.00,,HOUSTON ''A'',3,AKG OPERATING COMPANY,GAS,INACTIVE,WELL
204699,42051316690000,420513166900,1982-11-01,297,24888,193,1,0,9.00,829.00,6.00,"AUSTIN CHALK, GAS",REX,1,ADAIR & BALLINGER PETR,GAS,INACTIVE,WELL
204696,42051320740000,420513207400,1982-11-01,1000,23512,9,1,0,33.00,783.00,0.00,"AUSTIN CHALK, GAS",SUZANNE UNIT,1,"PHARAOH & ASSOCIATES, INC.",GAS,INACTIVE,WELL
204695,42051319620000,420513196200,1982-11-01,0,141,19,1,0,0.00,4.00,0.00,AUSTIN CHALK A,RHONDA,1,U S OPERATING INC,GAS,INACTIVE,WELL
204694,42051314830000,420513148300,1982-11-01,14,1036,0,1,0,0.00,34.00,0.00,TAYLOR,"CHMELAR, EUGENE A",1 U,NOBLE ENERGY,GAS,INACTIVE,WELL
204681,42051321450000,420513214500,1982-11-01,505,76311,78,1,0,16.00,2543.00,2.00,,HARRIS UNIT,2,LEEXUS OIL LLC,GAS,INACTIVE,WELL
204668,42051320780000,420513207800,1982-11-01,331,70278,203,1,0,11.00,2342.00,6.00,,"SCHULTZ, HERMAN",2,UNION PACIFIC RESOURCES CO,GAS,INACTIVE,WELL
204648,42051319540000,420513195400,1982-11-01,0,148,21,1,0,0.00,4.00,0.00,AUSTIN CHALK A,"STARR, BELLE",1,U S OPERATING INC,GAS,INACTIVE,WELL
204647,42051319670000,420513196700,1982-11-01,20,564,193,1,0,0.00,18.00,6.00,AUSTIN CHALK A,ANNAMAE,1,U S OPERATING INC,GAS,INACTIVE,WELL
204646,42051321110000,420513211100,1982-11-01,1476,19233,0,1,0,49.00,641.00,0.00,AUSTIN CHALK A,CLARA HILLS UNIT,1,WCS PETROLEUM,GAS,INACTIVE,WELL
204641,42051318260000,420513182600,1982-11-01,894,21022,173,1,0,29.00,700.00,5.00,"AUSTIN CHALK, GAS",MASON UNIT,1,SHERIDAN PRODUCTION COMPANY LLC,GAS,INACTIVE,WELL
204626,42051320030000,420513200300,1982-11-01,30,324,166,1,0,1.00,10.00,5.00,AUSTIN CHALK A,SILVIA UNIT,1,U S OPERATING INC,GAS,INACTIVE,WELL
204582,42051320320000,420513203200,1982-11-01,46,8199,47,1,0,1.00,273.00,1.00,,TOMMY,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204573,42051319950000,420513199500,1982-11-01,41,18146,45,1,0,1.00,604.00,1.00,,"KNESEK, MARTIN ''A'' UNIT",1,DOUGLAS PETROLEUM,GAS,INACTIVE,WELL
204506,42051319850000,420513198500,1982-11-01,30,1988,31,1,0,1.00,66.00,1.00,"AUSTIN CHALK, GAS",WENDLER,1,INTERNATIONAL DRILLING SYSTEMS,GAS,INACTIVE,WELL
204503,42051319130000,420513191300,1982-11-01,5,320,1266,1,0,0.00,10.00,42.00,AUSTIN CHALK A,HAZEL,1,U S OPERATING INC,GAS,INACTIVE,WELL
204492,42051320180000,420513201800,1982-11-01,78,19586,103,1,0,2.00,652.00,3.00,,ROBERT UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204447,42051318240000,420513182400,1982-11-01,7,15460,2727,1,0,0.00,515.00,90.00,DEEP,JIMMIE,1,U S OPERATING INC,GAS,INACTIVE,WELL
204441,42051319170000,420513191700,1982-11-01,0,889,178,1,0,0.00,29.00,5.00,NAVARRO -B-,COFFIELD-WINSTON ''A'',3,"BETRO, INC.",GAS,INACTIVE,WELL
204434,42051319520000,420513195200,1982-11-01,44,14085,63,1,0,1.00,469.00,2.00,,SAM UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204410,42051318390000,420513183900,1982-11-01,150,32189,54,1,0,5.00,1072.00,1.00,,GEORGE UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204406,42051311880000,420513118800,1982-11-01,5151,41036,298,1,0,171.00,1367.00,9.00,"AUSTIN CHALK, GAS",RUST-HOUDEK UNIT -A-,1,NOBLE ENERGY,GAS,INACTIVE,WELL
204400,42051318370000,420513183700,1982-11-01,57,1649,0,1,0,1.00,54.00,0.00,"AUSTIN CHALK, GAS",ELIZABETH,1,WCS PETROLEUM,GAS,INACTIVE,WELL
204392,42051319920000,420513199200,1982-11-01,570,90468,106,1,0,19.00,3015.00,3.00,,TED UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
204386,42051310050000,420513100500,1982-11-01,1733,26555,674,1,0,57.00,885.00,22.00,AUSTIN CHALK A,WHITENER ''C'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204385,42051315830000,420513158300,1982-11-01,3992,40229,849,1,0,133.00,1340.00,28.00,AUSTIN CHALK A,WHITENER ''M'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204384,42051315770000,420513157700,1982-11-01,1780,25582,991,1,0,59.00,852.00,33.00,AUSTIN CHALK A,WHITENER ''E'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204382,42051313860000,420513138600,1982-11-01,3258,28466,628,1,0,108.00,948.00,20.00,AUSTIN CHALK A,WHITENER ''D'',1,SHAWNEE PET,GAS,INACTIVE,WELL
204379,42051307390000,420513073900,1982-11-01,4274,41816,809,1,0,142.00,1393.00,26.00,AUSTIN CHALK A,LINDA,1,"BEACON E&P RESOURCES, LLC",GAS,INACTIVE,WELL
204374,42051318230000,420513182300,1982-11-01,358,4925,158,1,0,11.00,164.00,5.00,"AUSTIN CHALK, GAS",MCGOWAN UNIT,1,BERRY BROS. PETROLEUM,GAS,INACTIVE,WELL
204373,42051318950000,420513189500,1982-11-01,50,11047,18,1,0,1.00,368.00,0.00,,UREE UNIT,1,GEOSOUTHERN ENERGY CORPORATION,GAS,INACTIVE,WELL
